Company:,FCX,	,	,	,	,	,	,
Case:,Bearish,	,	,	,	,	,	,
Activity:,Sell,	,	,	,	,	,	,
======================================================================================
	,	,	,	,Cumulative for 5 days:,,Profit rate:,3.070548884411861 %,
	,	,	,	,Total cumulative:,,Profit rate:,13.261218865408448 %,
Exit 5th day:,2011-12-14
		    to
		2011-12-20,Enter price:,36.990002,Exit price:,37.580002,Profit rate:,-1.5950255963760245 %,
,,Win:,3,Lose:,2,,,
======================================================================================
Number: ,23,,,,,,,
Found Date: ,2012-02-29,	,	,	,	,	,	,
Enter Date1:,2012-03-01,Enter price:,43.029999,Exit price:,42.91,Profit rate:,0.2788728858673689 %,
Enter Date2:,2012-03-02,Enter price:,42.759998,Exit price:,42.029999,Profit rate:,1.7072007346679634 %,
Enter Date3:,2012-03-05,Enter price:,41.099998,Exit price:,40.450001,Profit rate:,1.5815012935037103 %,
Enter Date4:,2012-03-06,Enter price:,39.110001,Exit price:,39.439999,Profit rate:,-0.8437688354955638 %,
Enter Date5:,2012-03-07,Enter price:,39.580002,Exit price:,38.990002,Profit rate:,1.4906517690423648 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,4.214457847585844 %,
	,	,	,	,Total cumulative:,,Profit rate:,17.475676712994293 %,
Exit 5th day:,2012-03-01
		    to
		2012-03-07,Enter price:,43.029999,Exit price:,38.990002,Profit rate:,9.388791758977266 %,
,,Win:,4,Lose:,1,,,
======================================================================================
Number: ,24,,,,,,,
Found Date: ,2012-03-09,	,	,	,	,	,	,
Enter Date1:,2012-03-12,Enter price:,38.779999,Exit price:,38.259998,Profit rate:,1.3408999830041088 %,
Enter Date2:,2012-03-13,Enter price:,38.470001,Exit price:,39.09,Profit rate:,-1.6116427966820173 %,
Enter Date3:,2012-03-14,Enter price:,38.990002,Exit price:,38.119999,Profit rate:,2.231348949405022 %,
Enter Date4:,2012-03-15,Enter price:,38.540001,Exit price:,38.349998,Profit rate:,0.49300206297347343 %,
Enter Date5:,2012-03-16,Enter price:,38.700001,Exit price:,38.560001,Profit rate:,0.3617570965954253 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,2.815365295296012 %,
	,	,	,	,Total cumulative:,,Profit rate:,20.291042008290304 %,
Exit 5th day:,2012-03-12
		    to
		2012-03-16,Enter price:,38.779999,Exit price:,38.560001,Profit rate:,0.5672975906987435 %,
,,Win:,4,Lose:,1,,,
======================================================================================
Number: ,25,,,,,,,
Found Date: ,2012-09-25,	,	,	,	,	,	,
Enter Date1:,2012-09-26,Enter price:,39.040001,Exit price:,39.279999,Profit rate:,-0.6147489596631925 %,
Enter Date2:,2012-09-27,Enter price:,39.790001,Exit price:,40.110001,Profit rate:,-0.8042221461617964 %,
Enter Date3:,2012-09-28,Enter price:,39.880001,Exit price:,39.580002,Profit rate:,0.7522542439254194 %,
Enter Date4:,2012-10-01,Enter price:,40.209999,Exit price:,39.849998,Profit rate:,0.8953021859065552 %,
Enter Date5:,2012-10-02,Enter price:,39.950001,Exit price:,39.68,Profit rate:,0.6758472922190931 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,0.9044326162260787 %,
	,	,	,	,Total cumulative:,,Profit rate:,21.195474624516383 %,
Exit 5th day:,2012-09-26
		    to
		2012-10-02,Enter price:,39.040001,Exit price:,39.68,Profit rate:,-1.6393416588283467 %,
,,Win:,3,Lose:,2,,,
======================================================================================
Number: ,26,,,,,,,
Found Date: ,2013-01-17,	,	,	,	,	,	,
Enter Date1:,2013-01-18,Enter price:,34.349998,Exit price:,33.639999,Profit rate:,2.0669549966203675 %,
Enter Date2:,2013-01-22,Enter price:,34.029999,Exit price:,35.189999,Profit rate:,-3.408757079305244 %,
Enter Date3:,2013-01-23,Enter price:,35.169998,Exit price:,35.02,Profit rate:,0.42649419542189493 %,
Enter Date4:,2013-01-24,Enter price:,34.869999,Exit price:,34.650002,Profit rate:,0.6309062412075186 %,
Enter Date5:,2013-01-25,Enter price:,34.939999,Exit price:,34.869999,Profit rate:,0.20034345164119863 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,-0.08405819441426451 %,
	,	,	,	,Total cumulative:,,Profit rate:,21.111416430102118 %,
Exit 5th day:,2013-01-18
		    to
		2013-01-25,Enter price:,34.349998,Exit price:,34.869999,Profit rate:,-1.5138312380687784 %,
,,Win:,4,Lose:,1,,,
======================================================================================
Number: ,27,,,,,,,
Found Date: ,2013-05-21,	,	,	,	,	,	,
Enter Date1:,2013-05-22,Enter price:,32.18,Exit price:,31.66,Profit rate:,1.6159105034182708 %,
Enter Date2:,2013-05-23,Enter price:,30.700001,Exit price:,30.93,Profit rate:,-0.7491823860201158 %,
Enter Date3:,2013-05-24,Enter price:,30.620001,Exit price:,30.4,Profit rate:,0.7184878929298529 %,
Enter Date4:,2013-05-28,Enter price:,30.719999,Exit price:,30.889999,Profit rate:,-0.5533854346805094 %,
Enter Date5:,2013-05-29,Enter price:,31.0,Exit price:,31.059999,Profit rate:,-0.19354516129032662 %,
	,	,	,	,Cumulative for 5 days:,,Profit rate:,0.838285414357172 %,
	,	,	,	,Total cumulative:,,Profit rate:,21.94970184445929 %,
Exit 5th day:,2013-05-22
		    to
		2013-05-29,Enter price:,32.18,Exit price:,31.059999,Profit rate:,3.480425730267242 %,
,,Win:,2,Lose:,3,,,
======================================================================================
Number: ,28,,,,,,,
Found Date: ,2013-07-17,	,	,	,	,	,	,
Enter Date1:,2013-07-18,Enter price:,28.25,Exit price:,28.17,Profit rate:,0.2831858407079586 %,
Enter Date2:,2013-07-19,Enter price:,28.32,Exit price:,28.559999,Profit rate:,-0.847454096045201 %,
Enter Date3:,2013-07-22,Enter price:,29.190001,Exit price:,29.15,Profit rate:,0.13703665169453122 %,
